H_estimate,H_error,mu,sigma,T
-0.439474,0.00305527,0.769007,0.607291,0.00943788
-0.439439,0.00358448,0.78496,0.611685,0.00943788
-0.443017,0.0035033,0.784098,0.618878,0.00943788
-0.441587,0.00363255,0.787903,0.614345,0.00943788
-0.444021,0.00320547,0.787903,0.614345,0.00943788
-0.441991,0.00380331,0.794564,0.616138,0.00943788
-0.449187,0.00328727,0.790727,0.618995,0.00943788
-0.439667,0.00327369,0.792546,0.628201,0.00943788
-0.441902,0.00362446,0.781822,0.641542,0.00943788
-0.442061,0.00374958,0.781764,0.649511,0.00943788
-0.441539,0.00398044,0.788521,0.642631,0.00943788
-0.439748,0.00440954,0.789984,0.651796,0.00943788
-0.441618,0.00372202,0.786464,0.633905,0.00943788
-0.441052,0.00333997,0.781075,0.629115,0.00943788
-0.4451,0.00320592,0.781812,0.635578,0.00943788
-0.440197,0.00370607,0.781812,0.635578,0.00943788
-0.441095,0.00314137,0.784231,0.641049,0.00943788
-0.438624,0.00365504,0.780487,0.637578,0.00943788
-0.446232,0.00317352,0.796904,0.627989,0.00943788
-0.4472,0.00342285,0.802106,0.630088,0.00943788
-0.439569,0.00412687,0.802106,0.630088,0.00943788
-0.440747,0.00439292,0.810364,0.627049,0.00943788
-0.444682,0.00399091,0.816915,0.628484,0.00943788
-0.438098,0.00484206,0.810111,0.623815,0.00943788
-0.444794,0.00344253,0.807289,0.621452,0.00943788
-0.441957,0.00343439,0.799038,0.625845,0.00943788
-0.44712,0.00392338,0.799038,0.625845,0.00943788
-0.448912,0.00321475,0.799038,0.625845,0.00943788
-0.442999,0.003827,0.799457,0.632014,0.00943788
-0.445443,0.00335585,0.799457,0.632014,0.00943788
-0.444706,0.0037603,0.808281,0.627913,0.00943788
-0.442792,0.00362337,0.799382,0.631687,0.00943788
-0.441411,0.00386908,0.802111,0.631831,0.00943788
-0.443982,0.00410162,0.795876,0.632467,0.00943788
-0.443172,0.00597928,0.791925,0.63549,0.00943788
-0.446099,0.00371626,0.800602,0.631578,0.00943788
-0.445425,0.00390505,0.808305,0.628589,0.00943788
-0.444125,0.00434652,0.808305,0.628589,0.00943788
-0.448431,0.00382295,0.810503,0.633751,0.00943788
-0.442416,0.00385081,0.814507,0.632017,0.00943788
-0.445228,0.00360724,0.82196,0.63,0.00943788
-0.440914,0.00401156,0.82196,0.63,0.00943788
-0.446503,0.00321928,0.812554,0.630109,0.00943788
-0.443099,0.00363713,0.820623,0.622725,0.00943788
-0.445506,0.00361649,0.819412,0.622396,0.00943788
-0.445496,0.0041011,0.820347,0.612972,0.00943788
-0.440291,0.00446601,0.818643,0.61434,0.00943788
-0.444908,0.00401938,0.817332,0.61702,0.00943788
-0.446878,0.00344258,0.815561,0.611247,0.00943788
-0.444566,0.00323559,0.806928,0.608377,0.00943788
-0.445012,0.00332391,0.806928,0.608377,0.00943788
-0.438699,0.00393911,0.808263,0.618971,0.00943788
-0.444369,0.00433979,0.815555,0.624212,0.00943788
-0.448918,0.0039949,0.806821,0.622584,0.00943788
-0.449359,0.00392346,0.806821,0.622584,0.00943788
-0.446582,0.00296389,0.80993,0.616324,0.00943788
-0.439967,0.00522066,0.819046,0.62358,0.00943788
-0.445211,0.0031826,0.819046,0.62358,0.00943788
-0.44137,0.00358912,0.815895,0.626167,0.00943788
-0.448998,0.00395871,0.810212,0.620815,0.00943788
-0.441659,0.00399548,0.812752,0.62621,0.00943788
-0.442197,0.00378557,0.807122,0.61921,0.00943788
-0.443753,0.0033833,0.814312,0.626988,0.00943788
-0.43886,0.00438764,0.828754,0.630476,0.00943788
-0.439604,0.00371237,0.842077,0.633367,0.00943788
-0.434574,0.00484226,0.838853,0.645828,0.00943788
-0.430736,0.00629314,0.837844,0.637972,0.00943788
-0.43235,0.00485666,0.845692,0.631083,0.00943788
-0.434453,0.00452565,0.845901,0.628892,0.00943788
-0.438979,0.0044361,0.841367,0.629292,0.00943788
-0.442907,0.00462771,0.835219,0.616903,0.00943788
-0.433162,0.0045786,0.830333,0.626659,0.00943788
-0.441099,0.00408298,0.836996,0.631662,0.00943788
-0.439515,0.00413569,0.83644,0.631422,0.00943788
-0.43703,0.0047039,0.832645,0.646258,0.00943788
-0.435147,0.00609487,0.833131,0.651379,0.00943788
-0.430141,0.00450693,0.838555,0.6343,0.00943788
-0.440158,0.00408381,0.833714,0.636613,0.00943788
-0.442078,0.00426206,0.822829,0.639341,0.00943788
-0.432936,0.00406904,0.837503,0.642054,0.00943788
-0.435294,0.00499089,0.830742,0.648122,0.00943788
-0.437377,0.0045845,0.830742,0.648122,0.00943788
-0.430953,0.00675672,0.837486,0.652154,0.00943788
-0.430521,0.00580443,0.83514,0.645601,0.00943788
-0.438001,0.00459126,0.831749,0.645327,0.00943788
-0.440887,0.00437722,0.831749,0.645327,0.00943788
-0.432104,0.00517166,0.831749,0.645327,0.00943788
-0.435308,0.0056573,0.833756,0.639594,0.00943788
-0.439991,0.0043461,0.834754,0.642923,0.00943788
-0.438616,0.00458686,0.837242,0.644287,0.00943788
-0.442176,0.0043634,0.841416,0.629849,0.00943788
-0.441486,0.00384047,0.840946,0.625692,0.00943788
-0.444379,0.00385024,0.841197,0.621341,0.00943788
-0.431477,0.00735779,0.847657,0.615811,0.00943788
-0.433849,0.00425156,0.852399,0.60843,0.00943788
-0.440338,0.00323891,0.840952,0.610399,0.0093293
-0.439606,0.00342361,0.839613,0.615937,0.0093293
-0.443471,0.00371907,0.843704,0.616069,0.0093293
-0.4371,0.00390569,0.842344,0.619637,0.0093293
-0.438933,0.00385159,0.840647,0.605919,0.0093293
-0.43454,0.00453746,0.850715,0.608128,0.0093293
-0.43977,0.00353079,0.850715,0.608128,0.0093293
-0.443363,0.00411265,0.850715,0.608128,0.0093293
-0.428996,0.00412018,0.865272,0.615506,0.0093293
-0.430335,0.00498611,0.865272,0.615506,0.0093293
-0.421349,0.00518828,0.876123,0.616579,0.0093293
-0.428251,0.00438281,0.872353,0.627238,0.0093293
-0.414852,0.00549748,0.869814,0.629469,0.0093293
-0.421364,0.0048086,0.869814,0.629469,0.0093293
-0.426307,0.0046441,0.869814,0.629469,0.0093293
-0.422406,0.00539255,0.874768,0.630757,0.0093293
-0.422471,0.00623111,0.874768,0.630757,0.0093293
-0.420375,0.00471142,0.875571,0.622536,0.0093293
-0.415104,0.00599326,0.875988,0.608434,0.0093293
-0.423183,0.00454576,0.867617,0.603188,0.0093293
-0.433709,0.0039179,0.856002,0.603208,0.0093293
-0.432404,0.00557525,0.859246,0.61005,0.0093293
-0.438398,0.00350635,0.853939,0.611471,0.0093293
-0.441631,0.00365136,0.85421,0.61431,0.0093293
-0.438022,0.00382927,0.85421,0.61431,0.0093293
-0.430795,0.00456602,0.85421,0.61431,0.0093293
-0.42818,0.00466103,0.844799,0.608645,0.0093293
-0.435786,0.00419151,0.841881,0.623451,0.0093293
-0.430582,0.00448463,0.846592,0.620203,0.0093293
-0.438269,0.00390213,0.846592,0.620203,0.0093293
-0.438601,0.00363442,0.843062,0.616174,0.0093293
-0.439486,0.00396003,0.843062,0.616174,0.0093293
-0.437646,0.00363995,0.834401,0.608245,0.0093293
-0.439047,0.00382192,0.842316,0.601173,0.0093293
-0.439429,0.00365453,0.832255,0.59698,0.0093293
-0.439633,0.00383906,0.840519,0.59109,0.0093293
-0.42522,0.00443025,0.850587,0.602993,0.0093293
-0.4349,0.00385991,0.841966,0.596994,0.0093293
-0.444389,0.00337224,0.846573,0.601009,0.0093293
-0.430014,0.00388448,0.84611,0.5999,0.0093293
-0.440576,0.00336519,0.839829,0.600261,0.0093293
-0.438637,0.00414483,0.839829,0.600261,0.0093293
-0.434472,0.00393043,0.842982,0.589188,0.0093293
-0.423707,0.00418712,0.850199,0.584168,0.0093293
-0.420029,0.00429317,0.84998,0.580194,0.0093293
-0.426861,0.0046103,0.84267,0.587991,0.0093293
-0.426614,0.00407233,0.846167,0.577413,0.0093293
-0.418554,0.00420028,0.858741,0.57784,0.0093293
-0.393797,0.00543228,0.84724,0.555798,0.0093293
-0.391592,0.00502811,0.857274,0.56159,0.0093293
-0.411069,0.00501614,0.853995,0.563689,0.0093293
-0.407787,0.00498227,0.853995,0.563689,0.0093293
-0.41186,0.00478122,0.853995,0.563689,0.0093293
-0.410391,0.00480294,0.853995,0.563689,0.0093293
-0.409572,0.00487168,0.853995,0.563689,0.0093293
-0.412874,0.00468959,0.861311,0.566474,0.0093293
-0.403705,0.00484388,0.861311,0.566474,0.0093293
-0.420059,0.00435701,0.852394,0.570025,0.0093293
-0.410394,0.00446573,0.852394,0.570025,0.0093293
-0.412278,0.00422064,0.840558,0.566301,0.0093293
-0.429857,0.00424949,0.840216,0.578117,0.0093293
-0.428408,0.00440106,0.854021,0.584832,0.0093293
-0.434984,0.00358159,0.848074,0.596737,0.0093293
-0.43139,0.00401833,0.845111,0.592867,0.0093293
-0.435574,0.00376229,0.845111,0.592867,0.0093293
-0.433852,0.00391268,0.840037,0.590727,0.0093293
-0.431126,0.00393337,0.841156,0.592394,0.0093293
-0.432345,0.00418255,0.837674,0.597117,0.0093293
-0.435644,0.00383279,0.825248,0.589899,0.0093293
-0.432267,0.00380173,0.836489,0.593632,0.0093293
-0.436761,0.00409261,0.843145,0.592098,0.0093293
-0.430915,0.0040237,0.838222,0.595151,0.0093293
-0.436006,0.00448697,0.838222,0.595151,0.0093293
-0.43596,0.00433286,0.838222,0.595151,0.0093293
-0.436601,0.00370837,0.838222,0.595151,0.0093293
-0.430872,0.00421182,0.842178,0.587715,0.0093293
-0.437894,0.00385727,0.831887,0.597925,0.0093293
-0.433206,0.0037782,0.824481,0.588613,0.0093293
-0.429987,0.00645962,0.836698,0.591954,0.0093293
-0.437078,0.00367708,0.836698,0.591954,0.0093293
-0.441643,0.00393895,0.82683,0.59956,0.0093293
-0.444562,0.00370039,0.819852,0.608478,0.0093293
-0.443219,0.00437458,0.826097,0.611559,0.0093293
-0.43903,0.00381898,0.820749,0.612415,0.0093293
-0.449422,0.00321753,0.807068,0.613693,0.0093293
-0.443245,0.00324563,0.807068,0.613693,0.0093293
-0.444415,0.00362781,0.803593,0.611275,0.0093293
-0.449134,0.00311027,0.789645,0.615036,0.0093293
-0.441208,0.00370853,0.788595,0.605728,0.0093293
-0.44487,0.00338767,0.796921,0.609742,0.0093293
-0.44824,0.00308705,0.790553,0.601965,0.0093293
-0.439972,0.00347619,0.790553,0.601965,0.0093293
-0.445752,0.00368348,0.789636,0.609575,0.0093293
-0.43919,0.00358935,0.794949,0.612974,0.0093293
-0.443201,0.0049579,0.787815,0.606096,0.0093293
-0.442932,0.00329367,0.786969,0.599507,0.0093293
-0.442013,0.00334232,0.786969,0.599507,0.0093293
-0.441427,0.00372648,0.784722,0.591684,0.0093293
-0.429633,0.00344302,0.778946,0.588966,0.0093293
-0.436478,0.00381499,0.778173,0.601183,0.0093293
-0.442353,0.00331171,0.783885,0.599477,0.00922198
-0.438399,0.00400962,0.787676,0.600207,0.00922198
-0.444314,0.0034797,0.804144,0.588513,0.00922198
-0.436845,0.00331579,0.804144,0.588513,0.00922198
-0.44311,0.00362877,0.804144,0.588513,0.00922198
-0.438407,0.00364961,0.811528,0.594778,0.00922198
-0.445177,0.00351303,0.807719,0.595577,0.00922198
-0.438565,0.00444809,0.807719,0.595577,0.00922198
-0.441616,0.00350762,0.820235,0.596851,0.00922198
-0.4346,0.00381717,0.827004,0.594774,0.00922198
-0.434869,0.00398455,0.823537,0.596617,0.00922198
-0.441958,0.00357463,0.813943,0.601539,0.00922198
-0.442742,0.00381092,0.813943,0.601539,0.00922198
-0.441619,0.00449426,0.817875,0.599908,0.00922198
-0.437358,0.00363165,0.830002,0.607288,0.00922198
-0.434231,0.00421076,0.838959,0.600621,0.00922198
-0.436575,0.00387006,0.839329,0.602324,0.00922198
-0.436517,0.00379389,0.841128,0.593821,0.00922198
-0.428348,0.003795,0.846023,0.582691,0.00922198
-0.431839,0.00406171,0.834027,0.584484,0.00922198
-0.442657,0.00338629,0.835755,0.602545,0.00922198
-0.436277,0.00409005,0.832735,0.611561,0.00922198
-0.435182,0.00382296,0.836637,0.612058,0.00922198
-0.44116,0.00415547,0.838266,0.610785,0.00922198
-0.43546,0.00385432,0.846252,0.599532,0.00922198
-0.434597,0.00369419,0.84586,0.599241,0.00922198
-0.434284,0.00460406,0.838161,0.599813,0.00922198
-0.440632,0.00414446,0.838359,0.597238,0.00922198
-0.443468,0.00492934,0.832669,0.605557,0.00922198
-0.444474,0.00353814,0.833802,0.611191,0.00922198
-0.445211,0.0037226,0.82512,0.616876,0.00922198
-0.441562,0.00362551,0.822485,0.604057,0.00922198
-0.435772,0.00385301,0.833282,0.604195,0.00922198
-0.442056,0.00452772,0.831153,0.590588,0.00922198
-0.430794,0.00373852,0.83573,0.593804,0.00922198
-0.439506,0.00393953,0.830007,0.59511,0.00922198
-0.445085,0.00346878,0.818556,0.601637,0.00922198
-0.444397,0.00355031,0.818556,0.601637,0.00922198
-0.443462,0.00351728,0.824432,0.600133,0.00922198
-0.441199,0.00367065,0.828695,0.60707,0.00922198
-0.448362,0.00362893,0.828695,0.60707,0.00922198
-0.439671,0.00351442,0.816858,0.602466,0.00922198
-0.44502,0.00337268,0.821899,0.606577,0.00922198
-0.441889,0.00339923,0.821899,0.606577,0.00922198
-0.446426,0.00355748,0.818743,0.615016,0.00922198
-0.44623,0.00348663,0.820768,0.614819,0.00922198
-0.443382,0.00371731,0.831215,0.629882,0.00922198
-0.441545,0.00411993,0.816996,0.636726,0.00922198
-0.434594,0.00459238,0.820965,0.638027,0.00922198
-0.433096,0.00511221,0.821743,0.646479,0.00922198
-0.415208,0.0057918,0.826991,0.655278,0.00922198
-0.44045,0.00448586,0.835227,0.643155,0.00922198
-0.432671,0.0055682,0.830977,0.637173,0.00922198
-0.440162,0.00400098,0.822636,0.636078,0.00922198
-0.436404,0.00479663,0.822636,0.636078,0.00922198
-0.442345,0.00388076,0.816754,0.644133,0.00922198
-0.440712,0.00387668,0.798352,0.636498,0.00922198
-0.440205,0.00448025,0.80662,0.643419,0.00922198
-0.433772,0.00423996,0.816258,0.649443,0.00922198
-0.44089,0.00417066,0.816258,0.649443,0.00922198
-0.433878,0.00470406,0.81939,0.644601,0.00922198
-0.433332,0.00555419,0.808915,0.647238,0.00922198
-0.434045,0.00416503,0.794746,0.650906,0.00922198
-0.434032,0.00496636,0.787437,0.655194,0.00922198
-0.439212,0.00433982,0.775446,0.656549,0.00922198
-0.428379,0.00434737,0.772133,0.662333,0.00922198
-0.4284,0.00528427,0.768463,0.655716,0.00922198
-0.436594,0.00315142,0.765358,0.6422,0.00922198
-0.439664,0.00366862,0.765358,0.6422,0.00922198
-0.448208,0.00286568,0.7772,0.625828,0.00922198
-0.442948,0.00401015,0.780303,0.628208,0.00922198
-0.439908,0.00333822,0.78056,0.629036,0.00922198
-0.438032,0.00383209,0.781713,0.621378,0.00922198
-0.444021,0.00319225,0.790123,0.620769,0.00922198
-0.443827,0.00325318,0.790123,0.620769,0.00922198
-0.44904,0.00336194,0.784028,0.624519,0.00922198
-0.444203,0.00344055,0.783136,0.626414,0.00922198
-0.446267,0.00364717,0.781767,0.623315,0.00922198
-0.441003,0.00329912,0.787086,0.617244,0.00922198
-0.444283,0.00350464,0.790471,0.612854,0.00922198
-0.444173,0.0036568,0.790614,0.61087,0.00922198
-0.445128,0.00323279,0.78799,0.608558,0.00922198
-0.445546,0.00309469,0.792815,0.605131,0.00922198
-0.445682,0.00317448,0.797021,0.609523,0.00922198
-0.440737,0.00367824,0.804792,0.604365,0.00922198
-0.437985,0.00336483,0.800117,0.605998,0.00922198
-0.445905,0.00309859,0.800087,0.61454,0.00922198
-0.445254,0.00320124,0.791776,0.623134,0.00922198
-0.446725,0.00417872,0.791776,0.623134,0.00922198
-0.442241,0.00335289,0.787291,0.619807,0.00922198
-0.446409,0.00312568,0.789559,0.614057,0.00922198
-0.442963,0.00433361,0.796474,0.621163,0.00922198
-0.448471,0.00352138,0.806443,0.617091,0.00922198
-0.44781,0.00334495,0.799944,0.626067,0.00922198
-0.444062,0.00375988,0.807735,0.621367,0.00922198
-0.438412,0.00454722,0.804886,0.627025,0.00922198
-0.437372,0.00500577,0.813676,0.634423,0.00922198
-0.438115,0.00471639,0.814195,0.634246,0.00922198
-0.438019,0.00476982,0.814725,0.629139,0.00922198
-0.449811,0.00314227,0.804275,0.62714,0.00922198
-0.451504,0.00302277,0.805073,0.630361,0.00911589
-0.435513,0.00392733,0.815431,0.635218,0.00911589
-0.439796,0.00509541,0.826637,0.630707,0.00911589
-0.443516,0.00389981,0.825531,0.624984,0.00911589
-0.44459,0.00436864,0.833597,0.619487,0.00911589
-0.445538,0.00360404,0.84139,0.613743,0.00911589
-0.43938,0.00432895,0.848968,0.621167,0.00911589
-0.43856,0.00431852,0.851272,0.631738,0.00911589
-0.429944,0.00509941,0.848725,0.624938,0.00911589
-0.443825,0.00393741,0.848725,0.624938,0.00911589
-0.430204,0.00479186,0.849476,0.631879,0.00911589
-0.431103,0.00472251,0.846175,0.628096,0.00911589
-0.436334,0.00434654,0.846175,0.628096,0.00911589
-0.438195,0.00420794,0.846175,0.628096,0.00911589
-0.450811,0.00327678,0.846639,0.623816,0.00911589
-0.442574,0.00380341,0.840371,0.618938,0.00911589
-0.442276,0.0039526,0.840371,0.618938,0.00911589
-0.439766,0.00508976,0.831398,0.611529,0.00911589
-0.43828,0.00368446,0.831398,0.611529,0.00911589
-0.439245,0.00408837,0.834802,0.618666,0.00911589
-0.441838,0.00458294,0.826536,0.62252,0.00911589
-0.439907,0.00398394,0.821538,0.628957,0.00911589
-0.432114,0.00401798,0.825836,0.632561,0.00911589
-0.438971,0.00402955,0.827272,0.633515,0.00911589
-0.436163,0.00474348,0.816462,0.616414,0.00911589
-0.444783,0.00368091,0.817006,0.617397,0.00911589
-0.447735,0.00331639,0.817006,0.617397,0.00911589
-0.435812,0.00372478,0.815159,0.60378,0.00911589
-0.447421,0.00393507,0.801874,0.606923,0.00911589
-0.442136,0.00312395,0.794864,0.607062,0.00911589
-0.446769,0.00328723,0.794864,0.607062,0.00911589
-0.453105,0.00293786,0.798194,0.610569,0.00911589
-0.44341,0.00330151,0.801339,0.600996,0.00911589
-0.443583,0.003539,0.801267,0.602966,0.00911589
-0.44082,0.0037425,0.797529,0.619656,0.00911589
-0.43915,0.00391278,0.805296,0.623337,0.00911589
-0.447711,0.00348259,0.805296,0.623337,0.00911589
-0.443805,0.00325073,0.804033,0.621191,0.00911589
-0.445001,0.00358224,0.802903,0.621495,0.00911589
-0.44722,0.00346591,0.802903,0.621495,0.00911589
-0.443964,0.00330649,0.806194,0.611531,0.00911589
-0.438766,0.00313905,0.806027,0.604434,0.00911589
-0.449251,0.00343823,0.806027,0.604434,0.00911589
-0.443859,0.00319434,0.809674,0.599154,0.00911589
-0.435315,0.00390209,0.808319,0.613855,0.00911589
-0.441239,0.00378183,0.813894,0.608924,0.00911589
-0.44262,0.00626974,0.801398,0.622623,0.00911589
-0.450178,0.00317467,0.792814,0.620341,0.00911589
-0.440203,0.00327929,0.787782,0.608814,0.00911589
-0.441019,0.00376263,0.785384,0.600995,0.00911589
-0.443047,0.00290944,0.788011,0.614421,0.00911589
-0.447533,0.00346359,0.78998,0.608731,0.00911589
-0.447247,0.00313713,0.78998,0.608731,0.00911589
-0.447471,0.00327167,0.796621,0.6074,0.00911589
-0.440228,0.00381233,0.793621,0.606484,0.00911589
-0.441707,0.00323265,0.790254,0.614711,0.00911589
-0.44599,0.00346199,0.789759,0.611248,0.00911589
-0.44,0.00354361,0.785032,0.615196,0.00911589
-0.449629,0.00307147,0.785032,0.615196,0.00911589
-0.443193,0.00336113,0.776934,0.606015,0.00911589
-0.445861,0.0033269,0.783353,0.603821,0.00911589
-0.444324,0.00318968,0.766576,0.600424,0.00911589
-0.443065,0.00294957,0.759303,0.607223,0.00911589
-0.438554,0.00315709,0.751897,0.610307,0.00911589
-0.438734,0.00306614,0.749944,0.607417,0.00911589
-0.434183,0.00326524,0.749944,0.607417,0.00911589
-0.435036,0.00331616,0.749944,0.607417,0.00911589
-0.435602,0.00319559,0.749944,0.607417,0.00911589
-0.432805,0.00322053,0.742231,0.60739,0.00911589
-0.432414,0.00372239,0.749292,0.612363,0.00911589
-0.437438,0.00318822,0.758522,0.613438,0.00911589
-0.440201,0.00321224,0.767496,0.603416,0.00911589
-0.442482,0.003347,0.766526,0.60001,0.00911589
-0.443349,0.00307344,0.766526,0.60001,0.00911589
-0.436135,0.00361088,0.769693,0.591728,0.00911589
-0.443061,0.00344963,0.775124,0.590071,0.00911589
-0.44034,0.00362684,0.782115,0.588417,0.00911589
-0.442228,0.00367509,0.782115,0.588417,0.00911589
-0.435168,0.0044283,0.782115,0.588417,0.00911589
-0.428426,0.00409402,0.775594,0.572726,0.00911589
-0.435853,0.00426317,0.776633,0.574858,0.00911589
-0.426047,0.00413437,0.758814,0.573338,0.00911589
-0.419579,0.00461743,0.756828,0.565087,0.00911589
-0.417787,0.00429587,0.75952,0.56787,0.00911589
-0.417699,0.00465481,0.75952,0.56787,0.00911589
-0.421019,0.00430424,0.763792,0.570565,0.00911589
-0.420878,0.00439819,0.763792,0.570565,0.00911589
-0.419055,0.00463352,0.777312,0.56229,0.00911589
-0.413219,0.00459449,0.777312,0.56229,0.00911589
-0.427443,0.00404178,0.771446,0.576974,0.00911589
-0.433033,0.00369285,0.783366,0.580517,0.00911589
-0.430035,0.00425657,0.771339,0.580395,0.00911589
-0.432705,0.0037914,0.771992,0.580679,0.00911589
-0.433057,0.00373603,0.772797,0.580915,0.00911589
-0.444031,0.00341342,0.776692,0.590973,0.00911589
-0.445745,0.0035939,0.782354,0.591515,0.00911589
-0.439033,0.00378424,0.784935,0.587547,0.00911589
-0.435801,0.00370647,0.798887,0.585184,0.00911589
-0.432368,0.00410452,0.801333,0.584302,0.00911589
-0.443291,0.0033077,0.798273,0.594565,0.00911589
-0.438598,0.00365505,0.801485,0.590047,0.00901102
-0.43888,0.00379767,0.813156,0.588142,0.00901102
-0.438968,0.00367053,0.800305,0.601188,0.00901102
-0.445113,0.00347657,0.800305,0.601188,0.00901102
-0.444264,0.00368119,0.807492,0.601063,0.00901102
-0.445664,0.00353678,0.807492,0.601063,0.00901102
-0.445726,0.00338491,0.812469,0.603638,0.00901102
-0.437978,0.00335621,0.812391,0.598718,0.00901102
-0.44245,0.00281026,0.809155,0.607796,0.00901102
-0.443507,0.00379691,0.798503,0.601987,0.00901102
-0.444034,0.00347272,0.798503,0.601987,0.00901102
-0.445434,0.00307689,0.798503,0.601987,0.00901102
-0.439459,0.0038729,0.797558,0.607926,0.00901102
-0.443324,0.00366765,0.797558,0.607926,0.00901102
-0.444235,0.00324365,0.792104,0.601291,0.00901102
-0.442044,0.00317544,0.791432,0.602803,0.00901102
-0.443788,0.00332457,0.791306,0.600028,0.00901102
-0.444393,0.00321317,0.796256,0.597329,0.00901102
-0.44845,0.00345027,0.793546,0.599191,0.00901102
-0.441401,0.00374618,0.793546,0.599191,0.00901102
-0.439604,0.00405613,0.801158,0.598835,0.00901102
